Term	Term_Type	Gene_count	Gene_list
GO:0031208~POZ domain binding	GOTERM_FAT_MF	3	
GO:0031210~phosphatidylcholine binding	GOTERM_FAT_MF	30	
GO:0031249~denatured protein binding	GOTERM_FAT_MF	1	
GO:0031267~small GTPase binding	GOTERM_FAT_MF	288	
GO:0031320~hexitol dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0031369~translation initiation factor binding	GOTERM_FAT_MF	38	
GO:0031370~eukaryotic initiation factor 4G binding	GOTERM_FAT_MF	1	
GO:0031386~protein tag	GOTERM_FAT_MF	14	
GO:0031402~sodium ion binding	GOTERM_FAT_MF	12	
GO:0031403~lithium ion binding	GOTERM_FAT_MF	2	
GO:0031404~chloride ion binding	GOTERM_FAT_MF	14	
GO:0031405~lipoic acid binding	GOTERM_FAT_MF	2	
GO:0031406~carboxylic acid binding	GOTERM_FAT_MF	234	
GO:0031418~L-ascorbic acid binding	GOTERM_FAT_MF	19	
GO:0031419~cobalamin binding	GOTERM_FAT_MF	9	
GO:0031420~alkali metal ion binding	GOTERM_FAT_MF	23	
GO:0031432~titin binding	GOTERM_FAT_MF	12	
GO:0031433~telethonin binding	GOTERM_FAT_MF	7	
GO:0031434~mitogen-activated protein kinase kinase binding	GOTERM_FAT_MF	20	
GO:0031435~mitogen-activated protein kinase kinase kinase binding	GOTERM_FAT_MF	25	
GO:0031489~myosin V binding	GOTERM_FAT_MF	20	
GO:0031490~chromatin DNA binding	GOTERM_FAT_MF	116	
GO:0031491~nucleosome binding	GOTERM_FAT_MF	53	
GO:0031492~nucleosomal DNA binding	GOTERM_FAT_MF	21	
GO:0031493~nucleosomal histone binding	GOTERM_FAT_MF	6	
GO:0031530~gonadotropin-releasing hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031531~thyrotropin-releasing hormone receptor binding	GOTERM_FAT_MF	3	
GO:0031543~peptidyl-proline dioxygenase activity	GOTERM_FAT_MF	12	
GO:0031544~peptidyl-proline 3-dioxygenase activity	GOTERM_FAT_MF	4	
GO:0031545~peptidyl-proline 4-dioxygenase activity	GOTERM_FAT_MF	8	
GO:0031559~oxidosqualene cyclase activity	GOTERM_FAT_MF	1	
GO:0031593~polyubiquitin binding	GOTERM_FAT_MF	57	
GO:0031624~ubiquitin conjugating enzyme binding	GOTERM_FAT_MF	37	
GO:0031625~ubiquitin protein ligase binding	GOTERM_FAT_MF	318	
GO:0031626~beta-endorphin binding	GOTERM_FAT_MF	1	
GO:0031628~opioid receptor binding	GOTERM_FAT_MF	10	
GO:0031681~G-protein beta-subunit binding	GOTERM_FAT_MF	26	
GO:0031682~G-protein gamma-subunit binding	GOTERM_FAT_MF	6	
GO:0031683~G-protein beta/gamma-subunit complex binding	GOTERM_FAT_MF	25	
GO:0031685~adenosine receptor binding	GOTERM_FAT_MF	7	
GO:0031686~A1 adenosine receptor binding	GOTERM_FAT_MF	3	
GO:0031687~A2A adenosine receptor binding	GOTERM_FAT_MF	3	
GO:0031690~adrenergic receptor binding	GOTERM_FAT_MF	24	
GO:0031691~alpha-1A adrenergic receptor binding	GOTERM_FAT_MF	2	
GO:0031692~alpha-1B adrenergic receptor binding	GOTERM_FAT_MF	2	
GO:0031694~alpha-2A adrenergic receptor binding	GOTERM_FAT_MF	4	
GO:0031695~alpha-2B adrenergic receptor binding	GOTERM_FAT_MF	1	
GO:0031696~alpha-2C adrenergic receptor binding	GOTERM_FAT_MF	2	
GO:0031697~beta-1 adrenergic receptor binding	GOTERM_FAT_MF	5	
GO:0031698~beta-2 adrenergic receptor binding	GOTERM_FAT_MF	10	
GO:0031699~beta-3 adrenergic receptor binding	GOTERM_FAT_MF	2	
GO:0031700~adrenomedullin receptor binding	GOTERM_FAT_MF	1	
GO:0031701~angiotensin receptor binding	GOTERM_FAT_MF	9	
GO:0031702~type 1 angiotensin receptor binding	GOTERM_FAT_MF	7	
GO:0031703~type 2 angiotensin receptor binding	GOTERM_FAT_MF	1	
GO:0031704~apelin receptor binding	GOTERM_FAT_MF	2	
GO:0031705~bombesin receptor binding	GOTERM_FAT_MF	4	
GO:0031707~endothelin A receptor binding	GOTERM_FAT_MF	1	
GO:0031708~endothelin B receptor binding	GOTERM_FAT_MF	3	
GO:0031710~neuromedin B receptor binding	GOTERM_FAT_MF	1	
GO:0031711~bradykinin receptor binding	GOTERM_FAT_MF	4	
GO:0031713~B2 bradykinin receptor binding	GOTERM_FAT_MF	1	
GO:0031714~C5a anaphylatoxin chemotactic receptor binding	GOTERM_FAT_MF	1	
GO:0031715~C5L2 anaphylatoxin chemotactic receptor binding	GOTERM_FAT_MF	1	
GO:0031716~calcitonin receptor binding	GOTERM_FAT_MF	2	
GO:0031717~cannabinoid receptor binding	GOTERM_FAT_MF	1	
GO:0031718~type 1 cannabinoid receptor binding	GOTERM_FAT_MF	1	
GO:0031720~haptoglobin binding	GOTERM_FAT_MF	11	
GO:0031721~hemoglobin alpha binding	GOTERM_FAT_MF	8	
GO:0031722~hemoglobin beta binding	GOTERM_FAT_MF	5	
GO:0031723~CXCR4 chemokine receptor binding	GOTERM_FAT_MF	1	
GO:0031724~CXCR5 chemokine receptor binding	GOTERM_FAT_MF	1	
GO:0031726~CCR1 chemokine receptor binding	GOTERM_FAT_MF	7	
GO:0031727~CCR2 chemokine receptor binding	GOTERM_FAT_MF	8	
GO:0031728~CCR3 chemokine receptor binding	GOTERM_FAT_MF	6	
GO:0031729~CCR4 chemokine receptor binding	GOTERM_FAT_MF	1	
GO:0031730~CCR5 chemokine receptor binding	GOTERM_FAT_MF	8	
GO:0031731~CCR6 chemokine receptor binding	GOTERM_FAT_MF	21	
GO:0031732~CCR7 chemokine receptor binding	GOTERM_FAT_MF	6	
GO:0031735~CCR10 chemokine receptor binding	GOTERM_FAT_MF	3	
GO:0031737~CX3C chemokine receptor binding	GOTERM_FAT_MF	3	
GO:0031739~cholecystokinin receptor binding	GOTERM_FAT_MF	1	
GO:0031741~type B gastrin/cholecystokinin receptor binding	GOTERM_FAT_MF	1	
GO:0031748~D1 dopamine receptor binding	GOTERM_FAT_MF	14	
GO:0031749~D2 dopamine receptor binding	GOTERM_FAT_MF	6	
GO:0031750~D3 dopamine receptor binding	GOTERM_FAT_MF	4	
GO:0031751~D4 dopamine receptor binding	GOTERM_FAT_MF	2	
GO:0031752~D5 dopamine receptor binding	GOTERM_FAT_MF	3	
GO:0031753~endothelial differentiation G-protein coupled receptor binding	GOTERM_FAT_MF	2	
GO:0031755~Edg-2 lysophosphatidic acid receptor binding	GOTERM_FAT_MF	2	
GO:0031762~follicle-stimulating hormone receptor binding	GOTERM_FAT_MF	2	
GO:0031763~galanin receptor binding	GOTERM_FAT_MF	2	
GO:0031764~type 1 galanin receptor binding	GOTERM_FAT_MF	1	
GO:0031765~type 2 galanin receptor binding	GOTERM_FAT_MF	2	
GO:0031766~type 3 galanin receptor binding	GOTERM_FAT_MF	2	
GO:0031767~gastric inhibitory polypeptide receptor binding	GOTERM_FAT_MF	2	
GO:0031768~ghrelin receptor binding	GOTERM_FAT_MF	1	
GO:0031769~glucagon receptor binding	GOTERM_FAT_MF	2	
GO:0031770~growth hormone-releasing hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031771~type 1 hypocretin receptor binding	GOTERM_FAT_MF	1	
GO:0031772~type 2 hypocretin receptor binding	GOTERM_FAT_MF	1	
GO:0031773~kisspeptin receptor binding	GOTERM_FAT_MF	1	
GO:0031774~leukotriene receptor binding	GOTERM_FAT_MF	1	
GO:0031775~lutropin-choriogonadotropic hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031776~melanin-concentrating hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031777~type 1 melanin-concentrating hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031779~melanocortin receptor binding	GOTERM_FAT_MF	5	
GO:0031780~corticotropin hormone receptor binding	GOTERM_FAT_MF	2	
GO:0031781~type 3 melanocortin receptor binding	GOTERM_FAT_MF	5	
GO:0031782~type 4 melanocortin receptor binding	GOTERM_FAT_MF	5	
GO:0031783~type 5 melanocortin receptor binding	GOTERM_FAT_MF	2	
GO:0031789~G-protein coupled acetylcholine receptor binding	GOTERM_FAT_MF	1	
GO:0031798~type 1 metabotropic glutamate receptor binding	GOTERM_FAT_MF	2	
GO:0031799~type 2 metabotropic glutamate receptor binding	GOTERM_FAT_MF	1	
GO:0031800~type 3 metabotropic glutamate receptor binding	GOTERM_FAT_MF	5	
GO:0031802~type 5 metabotropic glutamate receptor binding	GOTERM_FAT_MF	6	
GO:0031811~G-protein coupled nucleotide receptor binding	GOTERM_FAT_MF	1	
GO:0031812~P2Y1 nucleotide receptor binding	GOTERM_FAT_MF	1	
GO:0031821~G-protein coupled serotonin receptor binding	GOTERM_FAT_MF	9	
GO:0031826~type 2A serotonin receptor binding	GOTERM_FAT_MF	5	
GO:0031834~neurokinin receptor binding	GOTERM_FAT_MF	3	
GO:0031835~substance P receptor binding	GOTERM_FAT_MF	2	
GO:0031836~neuromedin K receptor binding	GOTERM_FAT_MF	2	
GO:0031837~substance K receptor binding	GOTERM_FAT_MF	3	
GO:0031839~type 1 neuromedin U receptor binding	GOTERM_FAT_MF	1	
GO:0031840~type 2 neuromedin U receptor binding	GOTERM_FAT_MF	1	
GO:0031841~neuropeptide Y receptor binding	GOTERM_FAT_MF	3	
GO:0031849~olfactory receptor binding	GOTERM_FAT_MF	5	
GO:0031850~delta-type opioid receptor binding	GOTERM_FAT_MF	1	
GO:0031851~kappa-type opioid receptor binding	GOTERM_FAT_MF	2	
GO:0031852~mu-type opioid receptor binding	GOTERM_FAT_MF	4	
GO:0031854~orexigenic neuropeptide QRFP receptor binding	GOTERM_FAT_MF	1	
GO:0031855~oxytocin receptor binding	GOTERM_FAT_MF	1	
GO:0031856~parathyroid hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031857~type 1 parathyroid hormone receptor binding	GOTERM_FAT_MF	1	
GO:0031858~pituitary adenylate cyclase-activating polypeptide receptor binding	GOTERM_FAT_MF	1	
GO:0031859~platelet activating factor receptor binding	GOTERM_FAT_MF	1	
GO:0031861~prolactin-releasing peptide receptor binding	GOTERM_FAT_MF	1	
GO:0031862~prostanoid receptor binding	GOTERM_FAT_MF	3	
GO:0031867~EP4 subtype prostaglandin E2 receptor binding	GOTERM_FAT_MF	2	
GO:0031870~thromboxane A2 receptor binding	GOTERM_FAT_MF	1	
GO:0031871~proteinase activated receptor binding	GOTERM_FAT_MF	3	
GO:0031877~somatostatin receptor binding	GOTERM_FAT_MF	1	
GO:0031883~taste receptor binding	GOTERM_FAT_MF	1	
GO:0031893~vasopressin receptor binding	GOTERM_FAT_MF	3	
GO:0031894~V1A vasopressin receptor binding	GOTERM_FAT_MF	2	
GO:0031895~V1B vasopressin receptor binding	GOTERM_FAT_MF	1	
GO:0031896~V2 vasopressin receptor binding	GOTERM_FAT_MF	1	
GO:0031956~medium-chain fatty acid-CoA ligase activity	GOTERM_FAT_MF	7	
GO:0031957~very long-chain fatty acid-CoA ligase activity	GOTERM_FAT_MF	9	
GO:0031962~mineralocorticoid receptor binding	GOTERM_FAT_MF	1	
GO:0031994~insulin-like growth factor I binding	GOTERM_FAT_MF	13	
GO:0031995~insulin-like growth factor II binding	GOTERM_FAT_MF	8	
GO:0031996~thioesterase binding	GOTERM_FAT_MF	11	
GO:0031997~N-terminal myristoylation domain binding	GOTERM_FAT_MF	3	
GO:0032003~interleukin-28 receptor binding	GOTERM_FAT_MF	1	
GO:0032027~myosin light chain binding	GOTERM_FAT_MF	7	
GO:0032028~myosin head/neck binding	GOTERM_FAT_MF	2	
GO:0032029~myosin tail binding	GOTERM_FAT_MF	2	
GO:0032034~myosin II head/neck binding	GOTERM_FAT_MF	1	
GO:0032036~myosin heavy chain binding	GOTERM_FAT_MF	12	
GO:0032038~myosin II heavy chain binding	GOTERM_FAT_MF	1	
GO:0032041~NAD-dependent histone deacetylase activity (H3-K14 specific)	GOTERM_FAT_MF	10	
GO:0032050~clathrin heavy chain binding	GOTERM_FAT_MF	8	
GO:0032051~clathrin light chain binding	GOTERM_FAT_MF	6	
GO:0032052~bile acid binding	GOTERM_FAT_MF	17	
GO:0032089~NACHT domain binding	GOTERM_FAT_MF	1	
GO:0032090~Pyrin domain binding	GOTERM_FAT_MF	2	
GO:0032093~SAM domain binding	GOTERM_FAT_MF	3	
GO:0032129~histone deacetylase activity (H3-K9 specific)	GOTERM_FAT_MF	2	
GO:0032135~DNA insertion or deletion binding	GOTERM_FAT_MF	5	
GO:0032137~guanine/thymine mispair binding	GOTERM_FAT_MF	3	
GO:0032138~single base insertion or deletion binding	GOTERM_FAT_MF	4	
GO:0032139~dinucleotide insertion or deletion binding	GOTERM_FAT_MF	3	
GO:0032142~single guanine insertion binding	GOTERM_FAT_MF	3	
GO:0032143~single thymine insertion binding	GOTERM_FAT_MF	2	
GO:0032145~succinate-semialdehyde dehydrogenase binding	GOTERM_FAT_MF	1	
GO:0032181~dinucleotide repeat insertion binding	GOTERM_FAT_MF	2	
GO:0032182~ubiquitin-like protein binding	GOTERM_FAT_MF	160	
GO:0032183~SUMO binding	GOTERM_FAT_MF	18	
GO:0032184~SUMO polymer binding	GOTERM_FAT_MF	5	
GO:0032190~acrosin binding	GOTERM_FAT_MF	4	
GO:0032216~glucosaminyl-phosphotidylinositol O-acyltransferase activity	GOTERM_FAT_MF	1	
GO:0032217~riboflavin transporter activity	GOTERM_FAT_MF	6	
GO:0032266~phosphatidylinositol-3-phosphate binding	GOTERM_FAT_MF	47	
GO:0032296~double-stranded RNA-specific ribonuclease activity	GOTERM_FAT_MF	3	
GO:0032356~oxidized DNA binding	GOTERM_FAT_MF	11	
GO:0032357~oxidized purine DNA binding	GOTERM_FAT_MF	10	
GO:0032358~oxidized pyrimidine DNA binding	GOTERM_FAT_MF	1	
GO:0032393~MHC class I receptor activity	GOTERM_FAT_MF	9	
GO:0032394~MHC class Ib receptor activity	GOTERM_FAT_MF	5	
GO:0032395~MHC class II receptor activity	GOTERM_FAT_MF	2	
GO:0032396~inhibitory MHC class I receptor activity	GOTERM_FAT_MF	6	
GO:0032397~activating MHC class I receptor activity	GOTERM_FAT_MF	2	
GO:0032403~protein complex binding	GOTERM_FAT_MF	789	
GO:0032404~mismatch repair complex binding	GOTERM_FAT_MF	11	
GO:0032405~MutLalpha complex binding	GOTERM_FAT_MF	6	
GO:0032406~MutLbeta complex binding	GOTERM_FAT_MF	2	
GO:0032407~MutSalpha complex binding	GOTERM_FAT_MF	7	
GO:0032408~MutSbeta complex binding	GOTERM_FAT_MF	2	
GO:0032422~purine-rich negative regulatory element binding	GOTERM_FAT_MF	4	
GO:0032427~GBD domain binding	GOTERM_FAT_MF	2	
GO:0032428~beta-N-acetylgalactosaminidase activity	GOTERM_FAT_MF	1	
GO:0032440~2-alkenal reductase [NAD(P)] activity	GOTERM_FAT_MF	1	
GO:0032448~DNA hairpin binding	GOTERM_FAT_MF	1	
GO:0032450~maltose alpha-glucosidase activity	GOTERM_FAT_MF	3	
GO:0032451~demethylase activity	GOTERM_FAT_MF	44	
GO:0032452~histone demethylase activity	GOTERM_FAT_MF	29	
GO:0032453~histone demethylase activity (H3-K4 specific)	GOTERM_FAT_MF	8	
GO:0032454~histone demethylase activity (H3-K9 specific)	GOTERM_FAT_MF	12	
GO:0032500~muramyl dipeptide binding	GOTERM_FAT_MF	1	
GO:0032542~sulfiredoxin activity	GOTERM_FAT_MF	2	
GO:0032546~deoxyribonucleoside binding	GOTERM_FAT_MF	1	
GO:0032548~pyrimidine deoxyribonucleoside binding	GOTERM_FAT_MF	1	
GO:0032549~ribonucleoside binding	GOTERM_FAT_MF	404	
GO:0032550~purine ribonucleoside binding	GOTERM_FAT_MF	399	
GO:0032551~pyrimidine ribonucleoside binding	GOTERM_FAT_MF	4	
GO:0032552~deoxyribonucleotide binding	GOTERM_FAT_MF	8	
GO:0032553~ribonucleotide binding	GOTERM_FAT_MF	1959	
GO:0032554~purine deoxyribonucleotide binding	GOTERM_FAT_MF	6	
GO:0032555~purine ribonucleotide binding	GOTERM_FAT_MF	1940	
GO:0032556~pyrimidine deoxyribonucleotide binding	GOTERM_FAT_MF	2	
GO:0032557~pyrimidine ribonucleotide binding	GOTERM_FAT_MF	5	
GO:0032558~adenyl deoxyribonucleotide binding	GOTERM_FAT_MF	5	
GO:0032559~adenyl ribonucleotide binding	GOTERM_FAT_MF	1571	
GO:0032560~guanyl deoxyribonucleotide binding	GOTERM_FAT_MF	1	
GO:0032561~guanyl ribonucleotide binding	GOTERM_FAT_MF	416	
GO:0032564~dATP binding	GOTERM_FAT_MF	4	
GO:0032567~dGTP binding	GOTERM_FAT_MF	1	
GO:0032574~5'-3' RNA helicase activity	GOTERM_FAT_MF	2	
GO:0032767~copper-dependent protein binding	GOTERM_FAT_MF	3	
GO:0032791~lead ion binding	GOTERM_FAT_MF	4	
GO:0032794~GTPase activating protein binding	GOTERM_FAT_MF	22	
GO:0032795~heterotrimeric G-protein binding	GOTERM_FAT_MF	7	
GO:0032810~sterol response element binding	GOTERM_FAT_MF	3	
GO:0032813~tumor necrosis factor receptor superfamily binding	GOTERM_FAT_MF	49	
GO:0032841~calcitonin binding	GOTERM_FAT_MF	1	
GO:0032896~palmitoyl-CoA 9-desaturase activity	GOTERM_FAT_MF	4	
GO:0032934~sterol binding	GOTERM_FAT_MF	59	
GO:0032947~protein complex scaffold	GOTERM_FAT_MF	40	
GO:0032977~membrane insertase activity	GOTERM_FAT_MF	15	
GO:0033038~bitter taste receptor activity	GOTERM_FAT_MF	33	
GO:0033040~sour taste receptor activity	GOTERM_FAT_MF	2	
GO:0033041~sweet taste receptor activity	GOTERM_FAT_MF	2	
GO:0033130~acetylcholine receptor binding	GOTERM_FAT_MF	21	
GO:0033142~progesterone receptor binding	GOTERM_FAT_MF	5	
GO:0033149~FFAT motif binding	GOTERM_FAT_MF	3	
GO:0033170~protein-DNA loading ATPase activity	GOTERM_FAT_MF	9	
GO:0033188~sphingomyelin synthase activity	GOTERM_FAT_MF	3	
GO:0033192~calmodulin-dependent protein phosphatase activity	GOTERM_FAT_MF	5	
GO:0033204~ribonuclease P RNA binding	GOTERM_FAT_MF	10	
GO:0033218~amide binding	GOTERM_FAT_MF	425	
GO:0033222~xylose binding	GOTERM_FAT_MF	1	
GO:0033229~cysteine transmembrane transporter activity	GOTERM_FAT_MF	3	
GO:0033265~choline binding	GOTERM_FAT_MF	6	
GO:0033293~monocarboxylic acid binding	GOTERM_FAT_MF	98	
GO:0033300~dehydroascorbic acid transporter activity	GOTERM_FAT_MF	6	
GO:0033328~peroxisome membrane targeting sequence binding	GOTERM_FAT_MF	2	
GO:0033447~AGA codon-amino acid adaptor activity	GOTERM_FAT_MF	1	
GO:0033549~MAP kinase phosphatase activity	GOTERM_FAT_MF	18	
GO:0033558~protein deacetylase activity	GOTERM_FAT_MF	24	
GO:0033592~RNA strand annealing activity	GOTERM_FAT_MF	7	
GO:0033612~receptor serine/threonine kinase binding	GOTERM_FAT_MF	35	
GO:0033676~double-stranded DNA-dependent ATPase activity	GOTERM_FAT_MF	5	
GO:0033677~DNA/RNA helicase activity	GOTERM_FAT_MF	4	
GO:0033678~5'-3' DNA/RNA helicase activity	GOTERM_FAT_MF	1	
GO:0033679~3'-5' DNA/RNA helicase activity	GOTERM_FAT_MF	1	
GO:0033691~sialic acid binding	GOTERM_FAT_MF	14	
GO:0033695~oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor	GOTERM_FAT_MF	20	
GO:0033699~DNA 5'-adenosine monophosphate hydrolase activity	GOTERM_FAT_MF	1	
GO:0033721~aldehyde dehydrogenase (NADP+) activity	GOTERM_FAT_MF	3	
GO:0033735~aspartate dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0033737~1-pyrroline dehydrogenase activity	GOTERM_FAT_MF	1	
GO:0033743~peptide-methionine (R)-S-oxide reductase activity	GOTERM_FAT_MF	4	
GO:0033744~L-methionine:thioredoxin-disulfide S-oxidoreductase activity	GOTERM_FAT_MF	1	
GO:0033745~L-methionine-(R)-S-oxide reductase activity	GOTERM_FAT_MF	3	
GO:0033746~histone demethylase activity (H3-R2 specific)	GOTERM_FAT_MF	1	
GO:0033749~histone demethylase activity (H4-R3 specific)	GOTERM_FAT_MF	1	
GO:0033754~indoleamine 2,3-dioxygenase activity	GOTERM_FAT_MF	2	
GO:0033764~steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	GOTERM_FAT_MF	46	
GO:0033765~steroid dehydrogenase activity, acting on the CH-CH group of donors	GOTERM_FAT_MF	4	
GO:0033778~7alpha-hydroxycholest-4-en-3-one 12alpha-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0033779~5beta-cholestane-3alpha,7alpha-diol 12alpha-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0033781~cholesterol 24-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0033782~24-hydroxycholesterol 7alpha-hydroxylase activity	GOTERM_FAT_MF	3	
GO:0033783~25-hydroxycholesterol 7alpha-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0033787~cyanocobalamin reductase (cyanide-eliminating) activity	GOTERM_FAT_MF	1	
GO:0033791~3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity	GOTERM_FAT_MF	1	
GO:0033797~selenate reductase activity	GOTERM_FAT_MF	1	
GO:0033798~thyroxine 5-deiodinase activity	GOTERM_FAT_MF	3	
GO:0033814~propanoyl-CoA C-acyltransferase activity	GOTERM_FAT_MF	1	
GO:0033819~lipoyl(octanoyl) transferase activity	GOTERM_FAT_MF	1	
GO:0033823~procollagen glucosyltransferase activity	GOTERM_FAT_MF	1	
GO:0033829~O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	GOTERM_FAT_MF	3	
GO:0033842~N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity	GOTERM_FAT_MF	2	
GO:0033857~diphosphoinositol-pentakisphosphate kinase activity	GOTERM_FAT_MF	2	
GO:0033858~N-acetylgalactosamine kinase activity	GOTERM_FAT_MF	1	
GO:0033862~UMP kinase activity	GOTERM_FAT_MF	2	
GO:0033867~Fas-activated serine/threonine kinase activity	GOTERM_FAT_MF	1	
GO:0033871~[heparan sulfate]-glucosamine 3-sulfotransferase 2 activity	GOTERM_FAT_MF	1	
GO:0033872~[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity	GOTERM_FAT_MF	1	
GO:0033876~glycochenodeoxycholate sulfotransferase activity	GOTERM_FAT_MF	1	
GO:0033878~hormone-sensitive lipase activity	GOTERM_FAT_MF	2	
GO:0033882~choloyl-CoA hydrolase activity	GOTERM_FAT_MF	2	
GO:0033883~pyridoxal phosphatase activity	GOTERM_FAT_MF	3	
GO:0033885~10-hydroxy-9-(phosphonooxy)octadecanoate phosphatase activity	GOTERM_FAT_MF	1	
GO:0033889~N-sulfoglucosamine-3-sulfatase activity	GOTERM_FAT_MF	1	
GO:0033897~ribonuclease T2 activity	GOTERM_FAT_MF	2	
GO:0033906~hyaluronoglucuronidase activity	GOTERM_FAT_MF	2	
GO:0033919~glucan 1,3-alpha-glucosidase activity	GOTERM_FAT_MF	1	
GO:0033925~mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	GOTERM_FAT_MF	1	
GO:0033961~cis-stilbene-oxide hydrolase activity	GOTERM_FAT_MF	1	
GO:0033971~hydroxyisourate hydrolase activity	GOTERM_FAT_MF	1	
GO:0033981~D-dopachrome decarboxylase activity	GOTERM_FAT_MF	1	
GO:0033989~3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity	GOTERM_FAT_MF	1	
GO:0034012~FAD-AMP lyase (cyclizing) activity	GOTERM_FAT_MF	1	
GO:0034038~deoxyhypusine synthase activity	GOTERM_FAT_MF	1	
GO:0034039~8-oxo-7,8-dihydroguanine DNA N-glycosylase activity	GOTERM_FAT_MF	2	
GO:0034040~lipid-transporting ATPase activity	GOTERM_FAT_MF	3	
GO:0034041~sterol-transporting ATPase activity	GOTERM_FAT_MF	2	
GO:0034046~poly(G) binding	GOTERM_FAT_MF	9	
GO:0034056~estrogen response element binding	GOTERM_FAT_MF	4	
GO:0034057~RNA strand-exchange activity	GOTERM_FAT_MF	2	
GO:0034061~DNA polymerase activity	GOTERM_FAT_MF	34	
GO:0034062~5'-3' RNA polymerase activity	GOTERM_FAT_MF	35	
GO:0034185~apolipoprotein binding	GOTERM_FAT_MF	20	
GO:0034186~apolipoprotein A-I binding	GOTERM_FAT_MF	5	
GO:0034188~apolipoprotein A-I receptor activity	GOTERM_FAT_MF	2	
GO:0034189~very-low-density lipoprotein particle binding	GOTERM_FAT_MF	4	
GO:0034190~apolipoprotein receptor binding	GOTERM_FAT_MF	7	
GO:0034191~apolipoprotein A-I receptor binding	GOTERM_FAT_MF	4	
GO:0034211~GTP-dependent protein kinase activity	GOTERM_FAT_MF	2	
GO:0034212~peptide N-acetyltransferase activity	GOTERM_FAT_MF	49	
GO:0034235~GPI anchor binding	GOTERM_FAT_MF	9	
GO:0034236~protein kinase A catalytic subunit binding	GOTERM_FAT_MF	15	
GO:0034237~protein kinase A regulatory subunit binding	GOTERM_FAT_MF	25	
GO:0034246~mitochondrial RNA polymerase binding promoter specificity activity	GOTERM_FAT_MF	4	
GO:0034336~misfolded RNA binding	GOTERM_FAT_MF	1	
GO:0034338~short-chain carboxylesterase activity	GOTERM_FAT_MF	7	
GO:0034353~RNA pyrophosphohydrolase activity	GOTERM_FAT_MF	1	
GO:0034386~4-aminobutyrate:2-oxoglutarate transaminase activity	GOTERM_FAT_MF	1	
GO:0034416~bisphosphoglycerate phosphatase activity	GOTERM_FAT_MF	2	
GO:0034417~bisphosphoglycerate 3-phosphatase activity	GOTERM_FAT_MF	1	
GO:0034431~bis(5'-adenosyl)-hexaphosphatase activity	GOTERM_FAT_MF	4	
GO:0034432~bis(5'-adenosyl)-pentaphosphatase activity	GOTERM_FAT_MF	4	
GO:0034450~ubiquitin-ubiquitin ligase activity	GOTERM_FAT_MF	11	
GO:0034452~dynactin binding	GOTERM_FAT_MF	10	
GO:0034458~3'-5' RNA helicase activity	GOTERM_FAT_MF	4	
GO:0034481~chondroitin sulfotransferase activity	GOTERM_FAT_MF	5	
GO:0034483~heparan sulfate sulfotransferase activity	GOTERM_FAT_MF	15	
GO:0034485~phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	GOTERM_FAT_MF	6	
GO:0034511~U3 snoRNA binding	GOTERM_FAT_MF	11	
GO:0034512~box C/D snoRNA binding	GOTERM_FAT_MF	2	
GO:0034513~box H/ACA snoRNA binding	GOTERM_FAT_MF	5	
GO:0034545~fumarylpyruvate hydrolase activity	GOTERM_FAT_MF	1	
GO:0034584~piRNA binding	GOTERM_FAT_MF	6	
GO:0034590~L-hydroxyproline transmembrane transporter activity	GOTERM_FAT_MF	1	
GO:0034593~phosphatidylinositol bisphosphate phosphatase activity	GOTERM_FAT_MF	22	
GO:0034594~phosphatidylinositol trisphosphate phosphatase activity	GOTERM_FAT_MF	9	
GO:0034595~phosphatidylinositol phosphate 5-phosphatase activity	GOTERM_FAT_MF	12	
GO:0034596~phosphatidylinositol phosphate 4-phosphatase activity	GOTERM_FAT_MF	8	
GO:0034597~phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity	GOTERM_FAT_MF	4	
GO:0034602~oxoglutarate dehydrogenase (NAD+) activity	GOTERM_FAT_MF	1	
GO:0034603~pyruvate dehydrogenase [NAD(P)+] activity	GOTERM_FAT_MF	6	
GO:0034604~pyruvate dehydrogenase (NAD+) activity	GOTERM_FAT_MF	6	
